912226,Kataba,Kataba,-11.88333,29.78333,PPL,ZM,14000,Africa/Lusaka
918905,Chinsali,Chinsali,-10.54142,32.08162,PPL,ZM,14015,Africa/Lusaka
913323,Kaoma,Kaoma,-14.78333,24.8,PPL,ZM,14212,Africa/Lusaka
898188,Siavonga,Siavonga,-16.53818,28.70876,PPL,ZM,18638,Africa/Lusaka
904422,Mumbwa,Mumbwa,-14.98293,27.0619,PPL,ZM,19086,Africa/Lusaka
899825,Petauke,Petauke,-14.24264,31.3253,PPL,ZM,19296,Africa/Lusaka
898905,Sesheke,Sesheke,-17.47593,24.29684,PPL,ZM,20149,Africa/Lusaka
899274,Samfya,Samfya,-11.36491,29.55652,PPL,ZM,20470,Africa/Lusaka
176146,Mbala,Mbala,-8.84024,31.36587,PPL,ZM,20570,Africa/Lusaka
176555,Kawambwa,Kawambwa,-9.7915,29.07913,PPL,ZM,20589,Africa/Lusaka
175499,Nchelenge,Nchelenge,-9.34506,28.73396,PPL,ZM,23693,Africa/Lusaka
905846,Mpika,Mpika,-11.83431,31.45287,PPL,ZM,28445,Africa/Lusaka
906044,Monze,Monze,-16.28333,27.48333,PPL,ZM,30257,Africa/Lusaka
913029,Kapiri Mposhi,Kapiri Mposhi,-13.97147,28.66985,PPL,ZM,37942,Africa/Lusaka
913613,Kansanshi,Kansanshi,-12.09514,26.42727,PPL,ZM,40705,Africa/Lusaka
907770,Mansa,Mansa,-11.19976,28.89431,PPLA,ZM,42277,Africa/Lusaka
917748,Choma,Choma,-16.80648,26.95305,PPL,ZM,46746,Africa/Lusaka
915883,Kafue,Kafue,-15.76911,28.18136,PPL,ZM,47554,Africa/Lusaka
906054,Mongu,Mongu,-15.24835,23.12741,PPLA,ZM,52534,Africa/Lusaka
919544,Chililabombwe,Chililabombwe,-12.36475,27.82286,PPL,ZM,57328,Africa/Lusaka
907111,Mazabuka,Mazabuka,-15.85601,27.748,PPL,ZM,64006,Africa/Lusaka
914959,Kalulushi,Kalulushi,-12.84151,28.09479,PPL,ZM,66575,Africa/Lusaka
918702,Chipata,Chipata,-13.63333,32.65,PPLA,ZM,85963,Africa/Lusaka
912764,Kasama,Kasama,-10.21289,31.18084,PPLA,ZM,91056,Africa/Lusaka
910111,Livingstone,Livingstone,-17.84194,25.85425,PPLA,ZM,109203,Africa/Lusaka
909863,Luanshya,Luanshya,-13.13667,28.41661,PPL,ZM,113365,Africa/Lusaka
905395,Mufulira,Mufulira,-12.54982,28.24071,PPL,ZM,120500,Africa/Lusaka
919009,Chingola,Chingola,-12.52897,27.88382,PPL,ZM,148564,Africa/Lusaka
916095,Kabwe,Kabwe,-14.4469,28.44644,PPLA,ZM,188979,Africa/Lusaka
901344,Ndola,Ndola,-12.95867,28.63659,PPLA,ZM,394518,Africa/Lusaka
911148,Kitwe,Kitwe,-12.80243,28.21323,PPL,ZM,400914,Africa/Lusaka
909137,Lusaka,Lusaka,-15.40669,28.28713,PPLC,ZM,1267440,Africa/Lusaka
972673,Muldersdriseloop,Muldersdriseloop,-26.03673,27.83798,PPL,ZA,1500,Africa/Johannesburg
996256,Hluhluwe,Hluhluwe,-28.01895,32.26762,PPLA3,ZA,1500,Africa/Johannesburg
1003763,Frankfort,Frankfort,-27.27888,28.49696,PPLA3,ZA,1900,Africa/Johannesburg
6942529,Sunset Beach,Sunset Beach,-33.85395,18.49231,PPL,ZA,2000,Africa/Johannesburg
1014012,Carolina,Carolina,-26.06927,30.11489,PPLA3,ZA,2952,Africa/Johannesburg
975144,Modderfontein,Modderfontein,-26.08909,28.16534,PPL,ZA,3000,Africa/Johannesburg
945813,Utrecht,Utrecht,-27.65862,30.32166,PPLA3,ZA,3575,Africa/Johannesburg
3370105,Bergvliet,Bergvliet,-34.04746,18.4525,PPLX,ZA,3902,Africa/Johannesburg
969582,Noupoort,Noupoort,-31.18736,24.94991,PPL,ZA,3924,Africa/Johannesburg
8642862,Graksop,Graksop,-24.93174,30.84008,PPL,ZA,3996,Africa/Johannesburg
3369179,Caledon,Caledon,-34.22997,19.4265,PPLA3,ZA,4687,Africa/Johannesburg
7506857,Newlands,Newlands,-33.97846,18.4481,PPL,ZA,5343,Africa/Johannesburg
1014034,Carnarvon,Carnarvon,-30.96827,22.13303,PPLA3,ZA,5785,Africa/Johannesburg
3369056,Constantia,Constantia,-34.03139,18.41833,PPL,ZA,6922,Africa/Johannesburg
939676,Willowmore,Willowmore,-33.29265,23.48954,PPLA3,ZA,7100,Africa/Johannesburg
10295373,Hardys Memories of Africa,Hardys Memories of Africa,-33.90539,20.7169,PPLS,ZA,7500,Africa/Johannesburg
3369174,Calvinia,Calvinia,-31.47069,19.77601,PPLA3,ZA,8146,Africa/Johannesburg
986134,Kuruman,Kuruman,-27.4524,23.43246,PPLA2,ZA,9093,Africa/Johannesburg
1008858,Dordrecht,Dordrecht,-31.372,27.04878,PPL,ZA,9123,Africa/Johannesburg
991664,Kathu,Kathu,-27.69569,23.04929,PPLA3,ZA,9219,Africa/Johannesburg
1023332,Alice,Alice,-32.78749,26.8344,PPL,ZA,9788,Africa/Johannesburg
961226,Ritchie,Ritchie,-29.03801,24.60278,PPL,ZA,9960,Africa/Johannesburg
967580,Orange Farm,Orange Farm,-26.48333,27.86667,PPLX,ZA,10000,Africa/Johannesburg
3362024,Rosebank,Rosebank,-33.95556,18.47417,PPL,ZA,10000,Africa/Johannesburg
974719,Molteno,Molteno,-31.39675,26.36246,PPLA3,ZA,10078,Africa/Johannesburg
1011918,DaniÇ®lskuil,Danielskuil,-28.18873,23.53951,PPL,ZA,10123,Africa/Johannesburg
974222,Mooirivier,Mooirivier,-29.20824,29.9946,PPL,ZA,10132,Africa/Johannesburg
990802,Kirkwood,Kirkwood,-33.39829,25.44279,PPLA3,ZA,10148,Africa/Johannesburg
949683,Thabazimbi,Thabazimbi,-24.59165,27.41155,PPLA3,ZA,10365,Africa/Johannesburg
3361142,Springbok,Springbok,-29.66434,17.8865,PPLA2,ZA,10438,Africa/Johannesburg
942683,Vredefort,Vredefort,-27.00805,27.3646,PPL,ZA,10649,Africa/Johannesburg
944540,Ventersburg,Ventersburg,-28.08561,27.13814,PPL,ZA,10698,Africa/Johannesburg
978677,Marquard,Marquard,-28.66449,27.43048,PPL,ZA,10839,Africa/Johannesburg
994939,Ilinge,Ilinge,-31.97676,27.04267,PPL,ZA,10899,Africa/Johannesburg
939608,Winburg,Winburg,-28.51805,27.00933,PPL,ZA,11072,Africa/Johannesburg
964090,Prieska,Prieska,-29.66803,22.74251,PPLA3,ZA,11236,Africa/Johannesburg
943937,Villiers,Villiers,-27.03026,28.60061,PPL,ZA,11240,Africa/Johannesburg
987875,Koppies,Koppies,-27.24179,27.57422,PPL,ZA,11445,Africa/Johannesburg
1021040,Barkly West,Barkly West,-28.53537,24.52151,PPLA3,ZA,11621,Africa/Johannesburg
949026,Thulamahashi,Thulamahashi,-24.72459,31.19939,PPL,ZA,11655,Africa/Johannesburg
1005781,Elliot,Elliot,-31.33333,27.85,PPL,ZA,11836,Africa/Johannesburg
1020340,Belfast,Belfast,-25.68991,30.03504,PPLA3,ZA,11916,Africa/Johannesburg
940186,Whittlesea,Whittlesea,-32.17588,26.82437,PPL,ZA,12080,Africa/Johannesburg
1015969,Brandfort,Brandfort,-28.70008,26.45968,PPL,ZA,12091,Africa/Johannesburg
987648,Koster,Koster,-25.86301,26.89756,PPLA3,ZA,12126,Africa/Johannesburg
